36	1284	1
55	87	4
379	6	5
239	152	4
48	360	4
383	217	3
81	134	5
55	239	4
109	129	2
59	1003	1
122	202	4
159	1285	5
272	90	5
364	78	5
286	946	5
252	405	3
126	461	5
15	706	3
311	114	2
55	240	5
396	912	4
385	324	3
226	381	4
42	901	2
380	257	4
309	33	4
81	256	4
237	874	3
224	174	4
311	1074	3
3	522	1
208	835	5
191	1099	4
115	33	5
64	69	2
170	53	4
206	53	3
138	37	4
312	489	4
97	514	3
71	611	3
86	268	1
19	543	1
127	821	3
334	436	3
46	118	2
381	252	2
255	489	5
311	505	4
97	311	3
39	89	5
262	404	2
321	1230	2
59	886	1
57	694	5
205	763	4
23	1259	2
353	157	4
293	1003	5
199	121	4
2	865	4
340	802	3
36	1286	1
24	720	3
205	104	1
344	204	2
183	503	4
377	502	4
38	105	4
36	766	1
141	11	3
227	558	3
182	143	3
128	169	3
368	578	5
382	270	5
159	748	4
91	98	4
393	138	3
227	25	4
103	30	4
326	902	1
91	857	5
142	752	4
120	480	4
249	59	5
54	190	5
397	22	4
243	340	3
91	819	5
396	299	4
5	653	5
393	192	5
247	290	5
331	815	3
20	1091	3
296	568	4
378	238	1
368	1199	3
211	837	1
148	13	4
54	146	4
84	784	4
225	417	4
308	548	1
209	770	1
127	917	3
91	1077	4
311	219	3
11	243	4
365	248	5
363	61	3
249	835	1
36	87	5
357	24	5
251	103	4
38	507	4
71	208	5
136	492	3
333	585	4
301	653	2
216	348	5
74	217	5
9	754	5
245	158	3
73	551	4
243	1019	4
28	275	2
18	470	4
385	1048	5
133	52	4
148	727	3
352	322	1
364	493	3
316	550	5
86	439	2
360	210	2
119	117	2
183	1066	5
55	821	4
183	325	3
267	244	1
117	100	5
101	696	5
98	107	1
16	24	2
90	58	4
46	1007	3
378	1287	4
357	861	5
23	695	4
76	196	3
209	152	2
36	176	1
300	2	4
36	978	1
249	658	4
232	230	5
182	465	3
101	751	4
379	708	4
370	197	2
14	362	4
92	668	3
354	532	1
388	683	3
264	342	3
27	619	4
269	1203	3
353	35	3
42	414	3
68	273	4
334	414	4
20	557	2
96	444	3
386	845	4
76	569	4
244	303	2
138	503	4
12	880	1
36	815	1
291	405	3
316	338	5
94	366	3
72	699	3
66	103	4
16	987	1
55	477	5
388	34	3
18	1278	2
22	388	3
81	1288	4
167	372	5
358	99	4
66	529	3
235	188	1
354	1289	4
101	1150	2
21	276	5
115	278	5
217	467	3
309	752	3
264	61	2
184	231	3
380	477	3
19	1012	1
396	578	4
126	666	5
73	279	2
365	391	4
382	900	3
57	217	5
92	179	1
177	116	5
82	69	3
170	205	3
367	389	4
134	657	3
385	1290	2
31	457	3
239	174	3
23	13	2
161	1230	3
103	44	3
95	82	3
388	579	4
350	1168	4
24	146	5
170	121	4
319	972	5
162	199	2
61	455	5
4	419	4
49	298	4
127	439	3
73	1067	4
39	639	3
314	634	3
20	7	3
36	70	1
93	76	4
91	802	4
354	297	2
118	763	4
231	492	3
378	41	3
314	491	3
194	218	5
349	572	3
388	351	3
388	615	5
91	1160	2
234	177	5
334	204	4
117	473	4
224	365	4
31	89	4
69	104	4
92	730	4
27	279	3
334	87	4
81	121	4
277	281	3
222	472	5
334	53	4
71	61	4
86	289	3
28	653	4
157	295	5
118	382	3
138	356	3
81	665	3
176	1198	1
388	1258	1
26	24	5
370	753	2
52	390	4
48	436	4
10	175	5
38	368	5
388	630	4
119	62	1
11	201	5
15	1032	2
103	752	3
57	58	5
269	512	3
312	268	2
365	476	4
395	62	3
292	900	3
115	857	5
152	83	4
4	54	5
54	404	3
16	587	5
238	409	5
393	921	3
312	114	4
52	817	3
71	503	5
78	275	2
380	23	3
167	50	5
336	643	3
239	1014	1
111	6	5
24	647	3
69	500	4
96	661	4
96	1077	1
173	61	3
94	877	1
186	32	4
140	696	5
234	121	4
271	484	3
4	1055	4
20	173	3
52	278	5
155	217	5
218	492	5
59	233	5
25	579	4
82	1007	4
76	1149	3
121	105	1
376	1172	3
36	1037	1
7	155	4
354	605	2
349	513	5
25	81	4
119	66	3
77	371	3
344	232	5
255	90	5
365	473	4
212	782	2
172	609	2
394	641	3
39	362	5
193	185	2
17	747	3
359	321	4
375	294	3
4	53	4
286	541	5
33	6	3
13	842	4
201	78	4
32	545	5
61	1047	4
346	98	1
84	219	4
380	43	1
102	114	4
21	1164	4
76	487	4
255	390	5
66	551	4
152	1291	3
66	727	2
312	600	2
92	134	5
302	210	5
132	37	5
55	321	5
385	369	3
388	297	4
89	240	5
24	251	4
243	371	1
105	383	1
13	979	4
59	62	1
141	105	3
395	205	3
84	401	4
297	874	4
349	914	3
330	696	4
284	601	5
55	889	3
121	1077	5
44	747	4
66	349	3
375	155	4
31	795	3
135	176	3
99	273	3
350	1059	4
175	614	4
77	44	5
111	1017	3
10	63	3
134	556	3
213	86	3
375	731	4
138	180	3
91	836	2
247	158	4
392	318	3
49	162	5
72	356	5
289	104	4
57	513	4
38	94	4
71	386	2
317	404	4
398	11	4
31	132	4
22	1292	3
39	939	5
366	661	3
310	896	4
263	96	2
311	835	2
365	348	5
42	380	4
380	877	5
53	868	4
46	126	5
265	1227	1
206	1293	5
349	678	3
305	472	5
370	13	3
61	572	4
72	387	4
349	170	5
54	79	5
118	173	3
370	505	2
39	255	5
4	701	5
16	653	1
62	104	3
326	167	3
69	155	4
383	886	4
56	435	3
115	529	3
82	535	4
83	460	3
36	996	1
14	11	5
101	356	5
395	407	2
22	557	2
330	448	4
370	8	3
181	245	4
319	248	4
84	657	1
371	362	5
111	278	5
63	409	5
237	572	5
185	390	5
39	579	4
28	1207	3
342	155	5
230	11	4
197	566	4
54	50	5
31	142	1
72	248	4
38	326	4
265	615	5
120	113	5
174	956	2
227	257	5
72	126	4
186	57	1
289	53	4
99	239	4
183	227	4
395	991	3
349	696	3
197	53	5
155	18	4
93	417	3
31	370	4
25	779	2
119	1197	4
177	190	5
123	30	3
330	418	3
9	483	3
11	568	4
385	226	5
380	233	4
50	515	1
122	390	3
333	551	5
71	438	1
23	1282	3
247	201	5
39	418	4
66	363	3
236	32	4
16	831	3
376	77	3
94	761	5
331	492	4
4	356	4
348	696	3
209	652	1
39	832	3
340	381	4
399	131	5
370	679	4
188	383	4
66	1212	4
193	52	2
162	614	4
296	499	4
158	474	5
97	201	5
255	796	4
388	90	4
111	31	5
354	411	2
13	148	4
11	303	3
20	653	3
388	775	2
158	23	3
262	863	4
169	361	4
226	857	4
177	699	3
333	221	4
147	29	3
344	298	3
282	572	4
388	386	4
375	1149	2
266	735	3
156	281	4
96	126	4
160	90	5
190	1121	2
380	645	4
312	109	4
365	486	4
139	47	5
375	206	3
91	268	4
370	454	3
340	1077	5
343	1010	4
40	251	4
373	802	4
152	771	4
196	483	4
176	893	2
385	544	2
342	281	3
116	421	3
104	114	5
112	425	3
89	589	1
395	390	3
400	104	3
69	517	2
225	367	3
71	140	4
270	926	2
52	433	4
24	692	1
141	409	3
56	157	5
97	51	3
243	137	4
68	603	2
91	103	3
56	650	3
23	655	4
182	209	3
31	58	1
62	677	3
181	146	4
308	248	3
336	248	4
33	629	2
227	111	1
242	2	5
370	407	3
31	151	3
54	711	4
104	356	4
142	1294	5
334	95	5
170	39	4
56	30	4
243	859	2
15	265	5
319	417	3
282	367	3
180	292	2
31	195	3
367	896	4
127	1101	2
176	438	3
97	538	3
314	49	3
375	779	2
39	254	3
334	388	4
177	290	1
326	109	4
375	151	4
182	54	4
310	365	4
348	782	3
208	4	4
314	183	3
10	1295	2
115	461	4
367	533	3
255	857	5
24	457	3
230	631	5
268	96	5
61	906	3
363	103	3
273	290	4
226	67	4
81	829	4
84	808	3
66	376	3
101	257	3
68	308	3
66	199	3
236	340	4
76	56	4
360	433	3
24	276	4
25	656	2
52	274	3
101	200	5
101	658	5
68	32	4
8	27	4
310	36	4
59	317	4
27	818	2
88	472	4
395	774	3
183	310	3
133	240	4
17	58	4
324	321	4
31	34	4
163	409	3
119	351	2
359	84	3
69	240	5
206	403	3
370	9	4
388	1296	3
318	347	5
111	332	3
263	815	3
31	572	3
28	515	3
106	661	5
115	853	3
130	466	4
182	257	5
158	671	2
310	779	4
192	751	2
29	862	4
176	417	1
349	424	3
249	58	4
177	158	4
84	436	4
271	372	3
204	669	5
83	531	3
162	132	3
121	174	4
326	210	5
10	330	5
98	1149	3
370	1106	4
118	503	4
380	378	4
39	506	5
68	777	2
28	42	3
238	279	5
25	386	4
388	298	5
28	191	2
42	352	4
235	2	4
66	45	3
59	112	5
366	239	3
265	240	5
103	285	4
29	526	2
377	823	5
260	696	4
76	329	4
170	766	3
377	258	3
179	1064	5
23	722	3
365	472	3
306	669	2
10	406	4
39	233	5
395	1295	4
25	362	3
388	617	4
370	129	4
237	5	3
139	528	1
314	499	3
176	1260	2
371	559	2
252	891	2
104	863	5
401	290	5
365	608	3
170	167	4
166	424	3
172	669	2
36	1297	1
354	286	1
318	981	4
11	312	5
370	2	5
25	319	2
396	262	3
20	1010	2
55	59	4
92	937	5
378	161	2
312	93	3
24	591	3
76	1102	1
310	373	4
402	84	4
403	217	4
144	539	5
349	527	2
162	407	4
239	141	4
385	16	3
18	434	4
206	1163	4
375	979	4
16	1127	4
86	497	5
42	1074	1
137	710	2
336	683	1
385	100	4
276	73	4
185	291	5
336	48	4
376	277	4
318	1176	3
163	530	3
11	125	3
293	73	4
356	956	2
49	383	5
309	455	4
282	492	5
16	700	4
340	64	5
3	106	4
274	523	5
104	152	4
312	558	3
71	373	3
101	76	2
141	330	4
16	400	4
59	604	3
378	1298	5
87	337	2
58	279	3
145	492	4
388	894	3
289	1185	5
362	438	5
314	26	3
24	92	5
193	815	2
170	535	1
354	185	3
39	691	4
195	24	1
94	348	5
72	34	4
320	131	5
103	46	4
311	155	5
71	180	4
362	315	4
15	456	3
370	41	4
326	254	1
342	683	2
377	1064	4
319	1117	4
395	557	3
396	815	3
118	759	5
82	480	3
357	905	4
186	733	4
342	535	4
115	617	3
239	99	4
152	309	2
314	791	3
341	298	5
332	320	4
385	587	4
158	218	5
40	312	4
16	877	3
249	183	3
15	432	4
150	110	3
4	141	2
59	26	3
360	90	4
141	298	5
23	840	3
203	308	4
143	1117	3
349	93	5
311	1006	4
282	171	4
107	498	2
102	32	4
4	339	5
21	556	2
256	175	5
365	141	4
224	29	4
255	572	4
397	141	3
391	202	5
25	920	4
342	88	3
403	1257	1
19	324	5
170	255	4
20	688	4
352	53	4
316	329	2
388	337	3
132	647	4
363	884	3
227	616	4
226	113	5
4	668	3
93	6	4
77	98	4
265	61	5
111	93	3
24	128	3
9	261	5
380	699	2
341	480	4
296	429	5
34	636	4
33	98	3
183	551	3
23	513	5
327	396	3
117	52	4
394	1007	4
343	98	3
121	121	4
137	218	4
183	352	4
27	358	4
336	888	4
101	402	3
20	368	3
202	2	5
341	503	5
208	12	2
388	341	4
138	90	4
164	653	4
206	1168	5
62	174	3
106	243	3
354	23	4
404	99	3
403	1299	1
334	574	3
106	581	1
312	152	3
16	616	3
128	551	5
16	832	3
137	278	4
50	197	1
389	158	2
386	6	5
42	506	3
250	306	2
379	257	3
249	233	5
24	157	4
226	480	3
10	97	4
46	563	5
403	200	1
8	395	2
87	145	3
59	315	2
24	506	4
141	113	4
53	24	5
159	339	5
119	114	3
349	1072	4
66	143	3
403	633	1
271	210	5
20	724	3
301	99	3
47	526	3
122	23	3
134	354	4
13	345	3
51	1168	1
98	134	5
6	310	5
76	497	5
403	1189	1
57	30	5
59	708	4
145	805	3
389	1220	4
377	167	5
122	575	4
90	276	4
224	694	5
185	1073	5
380	232	4
20	361	4
403	617	3
345	569	4
42	312	4
23	27	3
333	22	3
12	361	5
98	58	2
77	339	3
114	69	3
342	784	3
36	1300	1
380	281	3
256	503	4
155	356	4
11	572	4
340	390	5
59	152	3
97	255	4
20	1301	3
335	244	2
14	343	5
203	155	4
16	334	4
310	862	4
144	1269	2
14	55	3
16	239	5
130	251	4
185	504	3
378	714	4
135	158	2
145	113	1
119	572	3
365	727	5
130	240	5
249	276	4
229	562	4
18	32	4
57	691	5
205	404	4
365	9	5
370	61	3
314	59	5
127	468	1
238	652	3
191	696	4
206	113	3
370	658	4
84	136	3
253	414	4
334	966	5
360	252	5
56	179	4
120	544	2
48	261	3
162	810	2
101	426	1
27	374	2
53	355	4
341	74	4
23	914	4
395	22	3
392	117	1
203	51	4
154	433	4
72	389	4
12	283	2
388	355	2
385	868	3
106	109	4
12	198	4
249	1245	1
204	569	2
94	155	5
311	193	2
53	658	5
35	1083	2
342	601	4
240	41	4
116	174	3
99	530	3
130	488	4
71	193	3
296	276	4
393	298	3
377	83	3
38	769	1
24	1302	4
362	50	5
59	514	2
192	1192	5
255	320	5
380	368	5
95	102	4
197	145	4
227	285	2
98	428	5
234	224	1
25	1006	4
77	579	3
396	929	4
73	815	1
264	673	4
389	455	4
33	254	2
183	263	3
104	33	4
227	66	3
24	495	4
388	413	3
213	105	3
99	222	5
226	101	5
118	4	4
354	434	2
354	352	3
342	407	4
24	510	4
33	436	3
163	149	5
403	1303	1
170	268	3
73	840	4
403	17	1
26	232	5
388	1167	3
294	226	4
13	28	4
363	325	5
240	758	2
291	358	5
369	119	5
336	39	5
380	395	3
386	252	5
16	118	3
118	565	3
342	677	3
117	1024	4
343	605	3
244	436	2
211	702	2
284	503	4
49	69	4
83	502	4
12	346	5
334	183	4
79	332	4
69	198	1
282	277	4
18	298	5
106	1304	2
359	134	4
310	80	4
170	653	3
281	943	5
329	90	3
255	741	1
140	720	5
20	424	3
146	1195	3
4	119	4
205	176	4
341	183	4
395	1035	5
182	162	5
115	58	5
106	300	2
46	180	4
395	1305	3
174	50	5
53	295	5
312	730	4
203	299	4
391	102	5
53	27	2
132	43	1
229	623	5
380	798	1
225	94	2
395	620	3
16	671	4
44	294	3
16	718	2
399	610	4
69	623	4
257	252	3
375	312	5
66	364	3
181	222	3
363	820	5
348	371	4
91	30	5
128	197	4
95	361	2
77	932	2
128	191	4
159	90	5
198	344	2
370	696	4
388	349	4
103	568	4
108	648	1
11	383	2
62	775	2
381	361	3
23	58	3
405	171	5
13	770	4
340	34	4
16	291	4
25	1129	2
127	35	5
359	362	5
367	652	3
326	222	4
155	874	5
57	13	3
7	525	2
33	409	5
18	113	3
326	59	4
389	72	5
29	510	4
56	1246	2
223	863	4
309	504	4
254	409	4
287	96	4
189	430	5
46	182	4
123	180	4
82	638	4
123	131	4
403	1306	1
20	726	3
397	990	4
370	292	3
326	513	4
310	336	3
301	243	4
155	570	5
16	473	3
61	167	4
375	1017	4
9	347	3
76	156	3
403	483	2
367	1207	2
365	190	2
353	1	4
7	232	4
48	340	1
398	84	4
336	1147	5
71	416	1
20	1	4
255	104	2
145	118	3
76	1307	4
53	763	4
29	457	3
74	210	3
133	457	3
71	298	5
376	575	4
20	924	4
328	601	3
349	681	5
59	1064	4
66	465	1
364	400	4
375	475	4
38	112	4
137	404	3
60	666	2
388	671	3
77	1211	1
92	94	4
403	889	4
53	476	5
91	727	3
285	358	5
59	836	5
10	58	3
20	442	3
38	524	3
403	1308	1
126	226	5
122	47	3
170	1070	4
376	367	4
405	126	4
211	708	4
279	696	4
389	95	5
99	27	4
115	111	5
79	356	4
186	657	3
305	378	4
83	176	2
99	1181	1
115	240	5
206	451	4
286	111	5
403	1119	1
7	356	5
100	13	4
217	2	4
42	1145	1
391	34	3
253	645	4
17	875	3
389	428	4
53	588	4
47	298	5
344	13	4
89	641	4
103	924	4
115	481	5
122	35	4
9	406	3
132	4	4
59	1262	1
326	802	4
249	35	4
33	108	3
139	875	3
105	96	4
269	253	3
43	74	5
15	962	3
186	863	5
374	447	3
403	582	1
385	284	5
312	495	4
32	455	4
29	1309	4
140	844	5
23	119	4
343	82	4
255	726	5
348	532	4
403	875	1
311	243	3
13	632	4
395	54	5
39	529	4
388	1310	3
59	961	4
141	167	4
299	404	4
48	619	4
154	94	5
4	708	3
42	980	2
248	553	1
42	2	4
13	927	4
378	383	2
385	130	4
392	217	5
395	294	3
130	548	4
232	96	3
249	240	4
112	157	3
101	132	1
318	914	3
388	7	4
182	96	4
77	234	3
97	511	2
76	97	5
38	67	5
58	416	1
395	1192	3
170	1181	4
285	121	4
73	800	2
371	315	5
38	134	4
388	937	5
6	274	4
79	401	4
148	472	4
180	922	2
21	271	4
106	58	2
82	127	2
83	241	4
68	312	3
83	95	4
343	348	4
227	892	4
117	652	3
385	138	4
35	1311	5
243	176	1
276	843	4
7	218	5
123	501	5
301	1115	4
66	176	3
314	118	4
38	216	3
344	201	3
186	217	5
46	176	3
39	710	4
127	25	4
403	384	1
238	113	5
39	1312	1
311	55	3
20	562	4
160	54	4
249	782	3
24	385	4
44	850	3
143	816	3
181	481	3
43	140	4
397	276	3
349	338	4
349	871	5
370	80	4
330	750	1
76	1179	3
265	699	4
359	432	3
142	2	5
375	79	5
401	270	2
32	1313	4
375	32	5
346	137	1
2	749	5
217	215	3
134	673	4
398	178	4
66	510	4
196	274	5
103	364	3
26	351	5
98	696	5
25	434	3
133	242	4
367	113	3
296	255	3
349	568	5
91	34	3
23	589	2
117	250	5
373	533	3
24	53	4
69	867	4
342	466	5
226	162	5
110	439	3
154	310	3
182	778	2
119	306	4
66	517	2
166	158	3
98	611	5
126	304	4
58	27	3
375	119	4
341	275	2
50	874	3
366	94	5
4	550	4
385	521	2
394	35	3
20	54	3
141	39	4
103	741	3
25	28	1
309	1077	3
386	674	4
56	1198	1
61	489	4
25	457	3
225	21	5
143	281	3
4	94	4
144	59	4
46	614	4
182	435	2
289	44	4
24	139	5
41	290	4
90	542	5
38	866	2
348	118	4
126	419	2
168	26	1
389	493	5
106	710	2
370	405	3
239	852	1
354	208	4
216	333	3
12	173	3
306	281	4
76	306	3
168	1127	3
187	171	5
265	511	1
39	109	2
10	22	4
120	45	4
185	1314	5
89	26	2
322	31	4
336	175	4
39	346	5
249	192	5
23	53	3
69	40	2
166	362	4
340	497	5
395	334	3
344	299	5
60	983	5
46	270	4
98	274	5
271	1070	4
12	25	4
405	1109	2
142	11	4
367	167	5
39	785	5
154	255	3
128	25	4
388	865	4
359	298	4
59	446	3
168	262	4
335	280	2
326	52	3
40	623	5
118	410	4
119	592	3
326	752	3
117	290	5
377	563	3
196	318	4
139	201	5
40	1315	4
76	404	4
341	303	3
366	298	4
146	719	4
38	685	2
344	912	3
186	701	5
403	348	5
81	325	4
72	98	3
111	158	2
309	567	2
297	720	4
25	202	4
183	245	5
365	111	4
224	569	5
16	1259	3
6	568	3
349	499	5
53	123	1
290	98	4
349	157	2
341	18	2
24	365	4
77	544	3
33	562	3
225	441	5
311	726	4
370	704	3
353	551	4
365	60	2
249	438	4
258	290	5
12	901	3
122	148	3
271	191	3
185	1271	5
55	257	4
12	380	5
52	67	4
4	198	3
66	322	3
57	653	4
319	269	4
326	357	3
139	197	5
336	50	5
89	170	5
380	61	3
343	802	4
377	1316	1
388	964	3
403	8	1
101	518	5
180	829	5
385	32	4
355	956	4
349	201	3
206	439	3
389	696	4
20	632	1
243	159	2
282	243	4
330	89	5
312	734	4
99	289	2
344	290	3
57	35	4
14	357	5
310	321	5
334	350	4
59	54	4
12	113	4
228	49	4
4	316	4
112	545	3
55	1160	3
120	167	4
55	557	3
400	162	5
343	161	3
195	147	4
206	348	2
197	281	5
365	880	3
349	617	3
38	121	4
130	802	3
380	887	2
349	239	4
376	409	4
386	285	4
16	45	5
18	236	3
208	104	4
336	562	4
225	167	5
27	151	3
388	471	4
322	243	4
133	861	3
24	330	5
20	107	3
111	257	4
340	1317	3
219	472	4
163	1318	3
405	307	3
130	888	3
98	880	1
182	201	4
62	117	2
31	279	3
393	276	4
20	436	3
38	976	2
367	125	4
286	78	5
324	290	3
263	825	1
397	119	1
354	641	5
76	141	5
330	439	3
16	699	2
66	827	3
11	1109	4
119	530	5
123	591	3
86	274	4
403	439	5
31	103	5
82	550	2
155	248	5
207	240	5
81	1061	5
38	495	4
354	382	3
240	1319	3
103	202	3
342	31	4
380	501	5
3	24	4
91	26	3
106	84	2
354	5	4
195	645	4
54	103	5
66	528	3
307	377	5
127	283	2
375	296	5
126	210	5
195	7	3
255	452	5
106	27	2
36	1320	1
203	63	3
132	201	5
20	592	2
163	402	4
251	369	4
50	648	5
316	197	4
366	330	4
103	155	4
232	498	4
398	79	5
85	268	4
174	961	1
389	12	3
11	992	3
395	365	4
118	318	5
224	1115	5
385	455	5
330	835	4
403	521	1
187	670	3
137	274	4
55	435	3
389	569	5
205	137	4
354	216	1
11	1055	4
249	261	5
385	50	5
386	356	2
29	614	5
89	183	5
98	685	1
31	222	3
71	165	3
91	656	3
152	901	4
370	34	4
319	1105	2
25	234	1
128	141	5
260	513	4
377	433	4
50	229	4
406	480	4
120	96	4
388	130	4
29	647	5
326	303	2
103	755	4
225	1194	2
227	69	5
215	755	4
115	1070	3
403	308	5
353	523	5
65	539	5
215	212	5
407	204	4
19	1321	2
34	157	5
316	439	5
42	618	4
124	303	5
315	298	4
175	210	3
265	78	5
92	822	3
375	425	5
183	174	1
23	357	3
96	658	3
314	58	4
305	294	5
255	239	5
83	638	4
46	400	5
77	615	4
398	676	3
36	792	1
106	862	1
395	250	3
296	236	4
112	636	3
101	468	1
78	202	4
282	330	5
240	630	5
103	1055	3
21	357	4
112	115	4
66	1087	2
210	408	4
224	96	3
219	614	4
133	102	5
71	500	3
403	314	2
342	258	5
152	232	5
408	732	3
36	777	1
406	726	4
61	274	4
368	778	4
115	1025	2
376	823	3
321	44	4
132	457	5
105	316	4
20	915	4
141	175	4
38	426	2
155	141	3
393	58	5
145	94	4
76	1023	4
352	30	4
368	737	4
374	142	4
181	308	4
385	800	2
137	832	3
24	159	4
101	470	3
76	1207	3
117	312	5
385	126	4
342	121	3
385	35	4
121	210	1
117	472	4
349	632	4
299	1077	4
249	889	4
24	584	2
383	76	4
193	882	2
123	32	4
38	348	4
206	78	3
66	119	4
64	140	4
316	114	5
66	835	3
331	275	3
18	152	2
314	361	4
134	815	4
405	1072	4
256	245	5
403	230	4
13	257	5
13	390	4
23	671	4
213	96	4
103	251	3
403	1322	1
48	652	3
96	177	2
319	1183	4
101	330	5
26	157	3
368	740	5
397	443	3
21	369	4
117	102	5
395	89	3
57	23	5
367	190	4
27	202	2
314	79	3
163	268	3
44	361	2
99	294	4
101	678	4
187	343	4
7	512	3
117	827	1
117	155	5
39	679	4
18	361	1
238	230	4
24	700	4
71	248	5
55	250	3
326	192	1
222	10	5
209	1063	1
59	270	1
166	51	5
342	448	3
74	891	4
63	365	3
306	843	4
265	197	3
20	33	4
349	319	3
312	645	2
10	575	5
117	759	5
388	658	3
342	50	5
118	371	3
367	328	4
378	1150	4
163	1323	4
376	509	3
19	212	4
39	726	5
31	25	4
275	340	4
354	54	4
84	552	3
100	299	3
104	572	5
203	696	5
38	209	4
31	477	3
317	382	4
111	557	3
164	682	5
103	122	3
273	493	1
81	871	3
31	322	4
19	792	3
282	298	5
385	867	4
177	483	3
313	896	4
23	557	2
76	1111	5
18	63	4
47	178	3
24	809	3
139	1015	5
36	487	2
27	797	4
163	1324	5
73	653	3
132	653	5
101	400	4
388	1149	3
230	326	1
249	656	2
378	708	3
403	133	3
301	69	3
19	318	3
400	326	5
281	340	2
342	361	3
63	648	4
221	421	5
56	51	3
311	432	5
336	711	3
372	50	3
163	290	4
117	529	5
39	157	4
370	446	2
128	53	4
227	30	4
117	481	5
380	647	5
186	113	5
38	190	5
342	250	4
403	867	1
393	358	5
146	802	4
115	489	4
227	734	4
25	7	3
330	1055	5
145	131	5
339	421	5
33	556	2
139	1050	2
375	358	4
48	142	3
407	249	1
21	694	4
342	2	5
407	997	2
314	1144	4
78	216	3
16	677	2
24	1109	5
40	90	4
36	1230	1
403	162	5
71	770	3
340	306	5
403	259	1
142	696	2
380	529	2
131	1078	5
407	358	5
15	119	1
47	234	3
19	144	4
101	701	3
254	34	3
314	806	3
53	650	5
282	587	5
343	524	3
48	53	5
179	992	5
341	121	3
111	531	3
386	551	5
85	11	4
24	470	4
132	1010	5
203	257	3
40	375	4
141	95	5
42	334	2
81	68	4
185	819	5
405	558	3
55	657	4
352	661	4
180	1030	4
342	367	4
334	185	4
168	401	1
407	624	4
372	262	3
170	662	5
14	265	2
326	551	5
62	50	5
366	289	3
255	623	4
274	467	5
14	439	4
334	739	3
110	93	3
337	294	4
380	1212	3
101	552	1
119	189	3
359	1055	3
68	1325	1
286	821	3
76	979	5
302	511	3
403	729	1
48	400	4
389	513	3
130	404	5
3	439	4
349	367	2
361	498	4
392	65	5
378	551	4
222	513	5
71	848	1
44	83	4
105	380	5
104	37	5
130	497	4
239	447	5
365	612	3
311	315	3
384	358	4
108	121	3
322	290	4
326	1068	4
409	13	4
54	241	4
122	102	4
12	1230	5
69	876	3
119	707	1
389	1326	4
106	206	2
407	171	2
18	436	3
42	478	1
98	874	5
118	210	4
183	477	3
370	15	3
120	984	2
120	180	4
20	1327	4
406	54	4
86	27	3
112	620	3
163	240	4
10	874	5
388	324	1
405	352	5
19	800	3
114	356	2
111	775	2
72	234	4
8	694	4
359	34	4
370	657	3
39	547	5
38	647	4
344	11	4
9	502	3
15	419	5
380	612	3
38	740	4
352	257	5
68	321	5
326	67	4
71	414	2
44	815	5
11	254	1
103	424	4
73	795	2
376	192	4
113	276	2
182	887	2
206	52	4
403	186	3
93	1021	4
75	863	4
354	782	4
395	432	3
395	286	3
349	391	3
271	1124	4
367	874	3
6	472	4
25	171	4
69	178	3
91	31	4
65	623	4
93	24	3
71	800	1
406	358	4
119	502	5
385	167	2
8	548	5
33	248	4
395	658	3
49	154	5
39	161	3
4	192	4
133	1091	3
166	167	4
47	1078	2
286	623	5
402	404	5
59	137	2
111	835	3
403	698	1
15	376	4
394	900	1
227	671	4
152	142	3
365	319	4
256	100	5
147	290	4
160	296	3
42	596	3
12	337	1
115	90	5
20	291	4
176	517	2
24	699	2
36	1328	1
83	275	2
370	289	4
40	30	4
70	629	5
115	547	4
27	1027	3
36	444	3
330	66	3
388	1218	5
180	239	4
132	357	5
139	257	1
403	110	1
138	1	4
235	653	3
16	205	4
406	383	2
397	983	4
155	125	3
13	245	4
375	407	4
19	218	3
180	391	2
178	336	2
399	891	4
117	784	4
15	1058	2
370	220	3
152	452	4
65	223	4
93	530	2
103	588	4
7	298	5
49	341	3
392	572	5
197	307	4
12	528	2
4	227	1
116	178	3
4	258	4
187	499	4
12	34	4
39	404	5
79	157	3
385	528	2
405	201	5
131	657	5
69	245	4
13	1191	3
24	190	4
390	492	5
162	358	4
326	751	5
362	214	4
365	284	5
24	240	4
376	1156	4
378	232	1
284	419	5
19	160	2
395	434	5
89	802	4
319	435	3
111	293	3
1	290	5
385	222	3
357	775	3
382	53	5
16	630	5
91	137	3
14	136	4
13	573	2
407	61	1
195	424	3
403	948	1
118	48	5
8	239	5
105	731	4
211	299	1
12	534	5
208	720	4
405	100	4
383	453	4
357	214	4
392	261	4
16	735	5
311	34	2
7	747	2
67	421	4
395	1329	3
203	230	4
175	104	4
150	76	3
344	475	4
405	764	5
279	361	2
310	686	4
407	114	2
59	532	5
106	434	4
319	409	5
367	78	5
220	666	5
104	1012	1
388	96	4
36	1330	1
16	561	2
239	224	1
48	103	4
53	353	4
163	666	4
84	82	4
38	196	5
118	468	1
368	44	5
243	61	4
139	574	4
114	107	1
106	253	2
53	136	2
354	1122	2
312	823	4
403	664	1
130	254	5
18	66	2
365	203	3
340	276	5
69	37	5
130	587	4
310	173	3
348	657	4
84	754	4
378	513	5
334	32	4
18	759	3
208	290	5
63	132	3
29	320	4
112	519	1
318	575	5
349	874	5
405	592	2
389	377	3
188	69	4
134	653	4
76	474	3
377	1331	3
376	480	3
120	833	4
76	182	3
101	58	4
66	374	3
226	1048	4
53	197	1
24	289	5
59	950	2
343	367	3
